Line i: spglib i uni number -> BNS number, name
59.409 Pm'm'n
59.410 Pmm'n'
59.411 Pm'm'n'
59.412 P_bmmn
59.413 P_cmmn
59.414 P_Bmmn
59.415 P_Cmmn
59.416 P_Immn
60.417 Pbcn
60.418 Pbcn1'
60.419 Pb'cn
60.420 Pbc'n
60.421 Pbcn'
60.422 Pb'c'n
60.423 Pbc'n'
60.424 Pb'cn'
60.425 Pb'c'n'
60.426 P_abcn
60.427 P_bbcn
60.428 P_cbcn
60.429 P_Abcn
60.430 P_Bbcn
60.431 P_Cbcn
60.432 P_Ibcn
61.433 Pbca
61.434 Pbca1'
61.435 Pb'ca
61.436 Pb'c'a
61.437 Pb'c'a'
61.438 P_abca
61.439 P_Cbca
61.440 P_Ibca
62.441 Pnma
62.442 Pnma1'
62.443 Pn'ma
62.444 Pnm'a
62.445 Pnma'
62.446 Pn'm'a
62.447 Pnm'a'
62.448 Pn'ma'
62.449 Pn'm'a'
62.450 P_anma
62.451 P_bnma
62.452 P_cnma
62.453 P_Anma
62.454 P_Bnma
62.455 P_Cnma
62.456 P_Inma
63.457 Cmcm
63.458 Cmcm1'
63.459 Cm'cm
63.460 Cmc'm
63.461 Cmcm'
63.462 Cm'c'm
63.463 Cmc'm'
63.464 Cm'cm'
63.465 Cm'c'm'
63.466 C_cmcm
63.467 C_amcm
63.468 C_Amcm
64.469 Cmca
64.470 Cmca1'
64.471 Cm'ca
64.472 Cmc'a
64.473 Cmca'
64.474 Cm'c'a
64.475 Cmc'a'
64.476 Cm'ca'
64.477 Cm'c'a'
64.478 C_cmca
64.479 C_amca
64.480 C_Amca
65.481 Cmmm
65.482 Cmmm1'
65.483 Cm'mm
65.484 Cmmm'
65.485 Cm'm'm
65.486 Cmm'm'
65.487 Cm'm'm'
65.488 C_cmmm
65.489 C_ammm
65.490 C_Ammm
66.491 Cccm
66.492 Cccm1'
66.493 Cc'cm
66.494 Cccm'
66.495 Cc'c'm
66.496 Ccc'm'
66.497 Cc'c'm'
66.498 C_cccm
66.499 C_accm
66.500 C_Accm
67.501 Cmma
67.502 Cmma1'
67.503 Cm'ma
67.504 Cmma'
67.505 Cm'm'a
67.506 Cmm'a'
67.507 Cm'm'a'
67.508 C_cmma
67.509 C_amma
67.510 C_Amma
68.511 Ccca
68.512 Ccca1'
68.513 Cc'ca
68.514 Ccca'
68.515 Cc'c'a
68.516 Ccc'a'
68.517 Cc'c'a'
68.518 C_ccca
68.519 C_acca
68.520 C_Acca
69.521 Fmmm
69.522 Fmmm1'
69.523 Fm'mm
69.524 Fm'm'm
69.525 Fm'm'm'
69.526 F_Smmm
70.527 Fddd
70.528 Fddd1'
70.529 Fd'dd
70.530 Fd'd'd
70.531 Fd'd'd'
70.532 F_Sddd
71.533 Immm
71.534 Immm1'
71.535 Im'mm
71.536 Im'm'm
71.537 Im'm'm'
71.538 I_cmmm
72.539 Ibam
72.540 Ibam1'
72.541 Ib'am
72.542 Ibam'
72.543 Ib'a'm
72.544 Iba'm'
72.545 Ib'a'm'
72.546 I_cbam
72.547 I_bbam
73.548 Ibca
73.549 Ibca1'
73.550 Ib'ca
73.551 Ib'c'a
73.552 Ib'c'a'
73.553 I_cbca
74.554 Imma
74.555 Imma1'
74.556 Im'ma
74.557 Imma'
74.558 Im'm'a
74.559 Imm'a'
74.560 Im'm'a'
74.561 I_cmma
74.562 I_bmma
75.1 P4
75.2 P41'
75.3 P4'
75.4 P_c4
75.5 P_C4
75.6 P_I4
76.7 P4_1
76.8 P4_11'
76.9 P4_1'
76.10 P_c4_1
76.11 P_C4_1
76.12 P_I4_1
77.13 P4_2
77.14 P4_21'
77.15 P4_2'
77.16 P_c4_2
77.17 P_C4_2
77.18 P_I4_2
78.19 P4_3
78.20 P4_31'
78.21 P4_3'
78.22 P_c4_3
78.23 P_C4_3
78.24 P_I4_3
79.25 I4
79.26 I41'
79.27 I4'
79.28 I_c4
80.29 I4_1
80.30 I4_11'
80.31 I4_1'
80.32 I_c4_1
81.33 P-4
81.34 P-41'
81.35 P-4'
81.36 P_c-4
81.37 P_C-4
81.38 P_I-4
82.39 I-4
82.40 I-41'
82.41 I-4'
82.42 I_c-4
83.43 P4/m
83.44 P4/m1'
83.45 P4'/m
83.46 P4/m'
83.47 P4'/m'
83.48 P_c4/m
83.49 P_C4/m
83.50 P_I4/m
84.51 P4_2/m
84.52 P4_2/m1'
84.53 P4_2'/m
84.54 P4_2/m'
84.55 P4_2'/m'
84.56 P_c4_2/m
84.57 P_C4_2/m
84.58 P_I4_2/m
85.59 P4/n
85.60 P4/n1'
85.61 P4'/n
85.62 P4/n'
85.63 P4'/n'
85.64 P_c4/n
85.65 P_C4/n
85.66 P_I4/n
86.67 P4_2/n
86.68 P4_2/n1'
86.69 P4_2'/n
86.70 P4_2/n'
86.71 P4_2'/n'
86.72 P_c4_2/n
86.73 P_C4_2/n
86.74 P_I4_2/n
87.75 I4/m
87.76 I4/m1'
87.77 I4'/m
87.78 I4/m'
87.79 I4'/m'
87.80 I_c4/m
88.81 I4_1/a
88.82 I4_1/a1'
88.83 I4_1'/a
88.84 I4_1/a'
88.85 I4_1'/a'
88.86 I_c4_1/a
89.87 P422
89.88 P4221'
89.89 P4'22'
89.90 P42'2'
89.91 P4'2'2
89.92 P_c422
89.93 P_C422
89.94 P_I422
90.95 P42_12
90.96 P42_121'
90.97 P4'2_12'
90.98 P42_1'2'
90.99 P4'2_1'2
90.100 P_c42_12
90.101 P_C42_12
90.102 P_I42_12
91.103 P4_122
91.104 P4_1221'
91.105 P4_1'22'
91.106 P4_12'2'
91.107 P4_1'2'2
91.108 P_c4_122
91.109 P_C4_122
91.110 P_I4_122
92.111 P4_12_12
92.112 P4_12_121'
92.113 P4_1'2_12'
92.114 P4_12_1'2'
92.115 P4_1'2_1'2
92.116 P_c4_12_12
92.117 P_C4_12_12
92.118 P_I4_12_12
93.119 P4_222
93.120 P4_2221'
93.121 P4_2'22'
93.122 P4_22'2'
93.123 P4_2'2'2
93.124 P_c4_222
93.125 P_C4_222
93.126 P_I4_222
94.127 P4_22_12
94.128 P4_22_121'
94.129 P4_2'2_12'
94.130 P4_22_1'2'
94.131 P4_2'2_1'2
94.132 P_c4_22_12
94.133 P_C4_22_12
94.134 P_I4_22_12
95.135 P4_322
95.136 P4_3221'
95.137 P4_3'22'
95.138 P4_32'2'
95.139 P4_3'2'2
95.140 P_c4_322
95.141 P_C4_322
95.142 P_I4_322
96.143 P4_32_12
96.144 P4_32_121'
96.145 P4_3'2_12'
96.146 P4_32_1'2'
96.147 P4_3'2_1'2
96.148 P_c4_32_12
96.149 P_C4_32_12
96.150 P_I4_32_12
97.151 I422
97.152 I4221'
97.153 I4'22'
97.154 I42'2'
97.155 I4'2'2
97.156 I_c422
98.157 I4_122
98.158 I4_1221'
98.159 I4_1'22'
98.160 I4_12'2'
98.161 I4_1'2'2
98.162 I_c4_122
99.163 P4mm
99.164 P4mm1'
99.165 P4'm'm
99.166 P4'mm'
99.167 P4m'm'
99.168 P_c4mm
99.169 P_C4mm
99.170 P_I4mm
100.171 P4bm
100.172 P4bm1'
100.173 P4'b'm
100.174 P4'bm'
100.175 P4b'm'
100.176 P_c4bm
100.177 P_C4bm
100.178 P_I4bm
101.179 P4_2cm
101.180 P4_2cm1'
101.181 P4_2'c'm
101.182 P4_2'cm'
101.183 P4_2c'm'
101.184 P_c4_2cm
101.185 P_C4_2cm
101.186 P_I4_2cm
102.187 P4_2nm
102.188 P4_2nm1'
102.189 P4_2'n'm
102.190 P4_2'nm'
102.191 P4_2n'm'
102.192 P_c4_2nm
102.193 P_C4_2nm
102.194 P_I4_2nm
103.195 P4cc
103.196 P4cc1'
103.197 P4'c'c
103.198 P4'cc'
103.199 P4c'c'
103.200 P_c4cc
103.201 P_C4cc
103.202 P_I4cc
104.203 P4nc
104.204 P4nc1'
104.205 P4'n'c
104.206 P4'nc'
104.207 P4n'c'
104.208 P_c4nc
104.209 P_C4nc
104.210 P_I4nc
105.211 P4_2mc
105.212 P4_2mc1'
105.213 P4_2'm'c
105.214 P4_2'mc'
105.215 P4_2m'c'
105.216 P_c4_2mc
105.217 P_C4_2mc
105.218 P_I4_2mc
106.219 P4_2bc
106.220 P4_2bc1'
106.221 P4_2'b'c
106.222 P4_2'bc'
106.223 P4_2b'c'
106.224 P_c4_2bc
106.225 P_C4_2bc
106.226 P_I4_2bc
107.227 I4mm
107.228 I4mm1'
107.229 I4'm'm
107.230 I4'mm'
107.231 I4m'm'
107.232 I_c4mm
108.233 I4cm
108.234 I4cm1'
108.235 I4'c'm
108.236 I4'cm'
108.237 I4c'm'
108.238 I_c4cm
109.239 I4_1md
109.240 I4_1md1'
109.241 I4_1'm'd
109.242 I4_1'md'
109.243 I4_1m'd'
109.244 I_c4_1md
110.245 I4_1cd
110.246 I4_1cd1'
110.247 I4_1'c'd
110.248 I4_1'cd'
110.249 I4_1c'd'
110.250 I_c4_1cd
111.251 P-42m
111.252 P-42m1'
111.253 P-4'2'm
111.254 P-4'2m'
111.255 P-42'm'
111.256 P_c-42m
111.257 P_C-42m
111.258 P_I-42m
112.259 P-42c
112.260 P-42c1'
112.261 P-4'2'c
112.262 P-4'2c'
112.263 P-42'c'
112.264 P_c-42c
112.265 P_C-42c
112.266 P_I-42c
113.267 P-42_1m
113.268 P-42_1m1'
113.269 P-4'2_1'm
113.270 P-4'2_1m'
113.271 P-42_1'm'
113.272 P_c-42_1m
113.273 P_C-42_1m
113.274 P_I-42_1m
114.275 P-42_1c
114.276 P-42_1c1'
114.277 P-4'2_1'c
114.278 P-4'2_1c'
114.279 P-42_1'c'
114.280 P_c-42_1c
114.281 P_C-42_1c
114.282 P_I-42_1c
115.283 P-4m2
115.284 P-4m21'
115.285 P-4'm'2
115.286 P-4'm2'
115.287 P-4m'2'
115.288 P_c-4m2
115.289 P_C-4m2
115.290 P_I-4m2
116.291 P-4c2
116.292 P-4c21'
116.293 P-4'c'2
116.294 P-4'c2'
116.295 P-4c'2'
116.296 P_c-4c2
116.297 P_C-4c2
116.298 P_I-4c2
117.299 P-4b2
117.300 P-4b21'
117.301 P-4'b'2
117.302 P-4'b2'
117.303 P-4b'2'
117.304 P_c-4b2
117.305 P_C-4b2
117.306 P_I-4b2
118.307 P-4n2
118.308 P-4n21'
118.309 P-4'n'2
118.310 P-4'n2'
118.311 P-4n'2'
118.312 P_c-4n2
118.313 P_C-4n2
118.314 P_I-4n2
119.315 I-4m2
119.316 I-4m21'
119.317 I-4'm'2
119.318 I-4'm2'
119.319 I-4m'2'
119.320 I_c-4m2
120.321 I-4c2
120.322 I-4c21'
120.323 I-4'c'2
120.324 I-4'c2'
120.325 I-4c'2'
120.326 I_c-4c2
121.327 I-42m
121.328 I-42m1'
121.329 I-4'2'm
121.330 I-4'2m'
121.331 I-42'm'
121.332 I_c-42m
122.333 I-42d
122.334 I-42d1'
122.335 I-4'2'd
122.336 I-4'2d'
122.337 I-42'd'
122.338 I_c-42d
123.339 P4/mmm
123.340 P4/mmm1'
123.341 P4/m'mm
123.342 P4'/mm'm
123.343 P4'/mmm'
123.344 P4'/m'm'm
123.345 P4/mm'm'
123.346 P4'/m'mm'
123.347 P4/m'm'm'
123.348 P_c4/mmm
123.349 P_C4/mmm
123.350 P_I4/mmm
124.351 P4/mcc
124.352 P4/mcc1'
124.353 P4/m'cc
124.354 P4'/mc'c
124.355 P4'/mcc'
124.356 P4'/m'c'c
124.357 P4/mc'c'
124.358 P4'/m'cc'
124.359 P4/m'c'c'
124.360 P_c4/mcc
124.361 P_C4/mcc
124.362 P_I4/mcc
125.363 P4/nbm
125.364 P4/nbm1'
125.365 P4/n'bm
125.366 P4'/nb'm
125.367 P4'/nbm'
125.368 P4'/n'b'm
125.369 P4/nb'm'
125.370 P4'/n'bm'
125.371 P4/n'b'm'
125.372 P_c4/nbm
125.373 P_C4/nbm
125.374 P_I4/nbm
126.375 P4/nnc
126.376 P4/nnc1'
126.377 P4/n'nc
126.378 P4'/nn'c
126.379 P4'/nnc'
126.380 P4'/n'n'c
126.381 P4/nn'c'
126.382 P4'/n'nc'
126.383 P4/n'n'c'
126.384 P_c4/nnc
126.385 P_C4/nnc
126.386 P_I4/nnc
127.387 P4/mbm
127.388 P4/mbm1'
127.389 P4/m'bm
127.390 P4'/mb'm
127.391 P4'/mbm'
127.392 P4'/m'b'm
127.393 P4/mb'm'
127.394 P4'/m'bm'
127.395 P4/m'b'm'
127.396 P_c4/mbm
127.397 P_C4/mbm
127.398 P_I4/mbm
128.399 P4/mnc
128.400 P4/mnc1'
128.401 P4/m'nc
128.402 P4'/mn'c
128.403 P4'/mnc'
128.404 P4'/m'n'c
128.405 P4/mn'c'
128.406 P4'/m'nc'
128.407 P4/m'n'c'
128.408 P_c4/mnc
128.409 P_C4/mnc
128.410 P_I4/mnc
129.411 P4/nmm
129.412 P4/nmm1'
129.413 P4/n'mm
129.414 P4'/nm'm
129.415 P4'/nmm'
129.416 P4'/n'm'm
129.417 P4/nm'm'
129.418 P4'/n'mm'
129.419 P4/n'm'm'
129.420 P_c4/nmm
129.421 P_C4/nmm
129.422 P_I4/nmm
130.423 P4/ncc
130.424 P4/ncc1'
130.425 P4/n'cc
130.426 P4'/nc'c
130.427 P4'/ncc'
130.428 P4'/n'c'c
130.429 P4/nc'c'
130.430 P4'/n'cc'
130.431 P4/n'c'c'
130.432 P_c4/ncc
130.433 P_C4/ncc
130.434 P_I4/ncc
131.435 P4_2/mmc
131.436 P4_2/mmc1'
131.437 P4_2/m'mc
131.438 P4_2'/mm'c
131.439 P4_2'/mmc'
131.440 P4_2'/m'm'c
131.441 P4_2/mm'c'
131.442 P4_2'/m'mc'
131.443 P4_2/m'm'c'
131.444 P_c4_2/mmc
131.445 P_C4_2/mmc
131.446 P_I4_2/mmc
132.447 P4_2/mcm
132.448 P4_2/mcm1'
132.449 P4_2/m'cm
132.450 P4_2'/mc'm
132.451 P4_2'/mcm'
132.452 P4_2'/m'c'm
132.453 P4_2/mc'm'
132.454 P4_2'/m'cm'
132.455 P4_2/m'c'm'
132.456 P_c4_2/mcm
132.457 P_C4_2/mcm
132.458 P_I4_2/mcm
133.459 P4_2/nbc
133.460 P4_2/nbc1'
133.461 P4_2/n'bc
133.462 P4_2'/nb'c
133.463 P4_2'/nbc'
133.464 P4_2'/n'b'c
133.465 P4_2/nb'c'
133.466 P4_2'/n'bc'
133.467 P4_2/n'b'c'
133.468 P_c4_2/nbc
133.469 P_C4_2/nbc
133.470 P_I4_2/nbc
134.471 P4_2/nnm
134.472 P4_2/nnm1'
134.473 P4_2/n'nm
134.474 P4_2'/nn'm
134.475 P4_2'/nnm'
134.476 P4_2'/n'n'm
134.477 P4_2/nn'm'
134.478 P4_2'/n'nm'
134.479 P4_2/n'n'm'
134.480 P_c4_2/nnm
134.481 P_C4_2/nnm
134.482 P_I4_2/nnm
135.483 P4_2/mbc
135.484 P4_2/mbc1'
135.485 P4_2/m'bc
135.486 P4_2'/mb'c
135.487 P4_2'/mbc'
135.488 P4_2'/m'b'c
135.489 P4_2/mb'c'
135.490 P4_2'/m'bc'
135.491 P4_2/m'b'c'
135.492 P_c4_2/mbc
135.493 P_C4_2/mbc
135.494 P_I4_2/mbc
136.495 P4_2/mnm
136.496 P4_2/mnm1'
136.497 P4_2/m'nm
136.498 P4_2'/mn'm
136.499 P4_2'/mnm'
136.500 P4_2'/m'n'm
136.501 P4_2/mn'm'
136.502 P4_2'/m'nm'
136.503 P4_2/m'n'm'
136.504 P_c4_2/mnm
136.505 P_C4_2/mnm
136.506 P_I4_2/mnm
137.507 P4_2/nmc
137.508 P4_2/nmc1'
137.509 P4_2/n'mc
137.510 P4_2'/nm'c
137.511 P4_2'/nmc'
137.512 P4_2'/n'm'c
137.513 P4_2/nm'c'
137.514 P4_2'/n'mc'
137.515 P4_2/n'm'c'
137.516 P_c4_2/nmc
137.517 P_C4_2/nmc
137.518 P_I4_2/nmc
138.519 P4_2/ncm
138.520 P4_2/ncm1'
138.521 P4_2/n'cm
138.522 P4_2'/nc'm
138.523 P4_2'/ncm'
138.524 P4_2'/n'c'm
138.525 P4_2/nc'm'
138.526 P4_2'/n'cm'
138.527 P4_2/n'c'm'
138.528 P_c4_2/ncm
138.529 P_C4_2/ncm
138.530 P_I4_2/ncm
139.531 I4/mmm
139.532 I4/mmm1'
139.533 I4/m'mm
139.534 I4'/mm'm
139.535 I4'/mmm'
139.536 I4'/m'm'm
139.537 I4/mm'm'
139.538 I4'/m'mm'
139.539 I4/m'm'm'
139.540 I_c4/mmm
140.541 I4/mcm
140.542 I4/mcm1'
140.543 I4/m'cm
140.544 I4'/mc'm
140.545 I4'/mcm'
